0,3.5378,0.694156,8.468699,3.970379,-1.698339,-0.945187,0.282317,0.199753,0.077238,-6.6795,26.169,-23.18,-1,
0,4.160147,1.421822,8.822957,4.461439,-1.063418,-0.658772,0.65519,0.284981,-0.101208,-3.721,25.559,-21.3805,-1,
0,3.595248,2.072892,9.387856,4.022134,-0.652576,-0.022775,0.948161,0.498051,-0.162466,-4.3005,25.559,-22.6005,-1,
0,3.011199,2.111191,10.632549,3.681126,-1.025931,1.3654,0.791022,0.394179,0.173119,-4.3005,26.7485,-21.9905,-1,
0,2.379278,0.818625,8.497422,3.281935,-2.157062,-0.803163,-0.322268,0.705794,-0.01598,-4.3005,24.949,-21.9905,-1,
0,2.561195,0.971818,8.736787,3.463852,-2.003869,-0.563798,-0.109198,0.258347,0.02397,-3.1415,24.949,-21.9905,-1,
0,3.375033,0.799476,9.732541,4.192695,-2.194675,0.430021,0.069248,-0.135832,0.141159,-4.3005,23.7595,-21.3805,-1,
0,2.743112,0.167555,8.411251,3.62331,-2.751372,-0.909452,-0.186436,0.354229,0.055931,-3.721,24.949,-20.1605,-1,
0,-2.925028,3.85376,9.780414,0,0,0,-0.841626,-0.561972,1.973559,14.64,5.1545,-16.531,-1,
0,-1.871827,3.566524,7.731458,0,0,0,-0.761725,-0.42614,0.090555,13.4505,2.1655,-15.311,-1,
0,0.818625,2.925028,8.066567,0,0,0,0.266337,-0.332922,-1.044042,13.4505,2.1655,-17.751,-1,
0,2.139914,3.844186,9.713391,0,0,0,0.468754,-0.89223,-0.135832,14.03,3.965,-18.361,-1,
0,1.555866,4.006954,10.000628,0,0,0,0.098545,-0.175783,0.018644,13.4505,3.355,-17.751,-1,
0,0.339897,3.059072,8.056993,0,0,0,-0.372872,0.359555,-0.149149,12.8405,1.5555,-17.141,-1,
0,-0.244151,3.020774,8.095291,0,0,0,-0.157139,0.218397,-0.127842,13.4505,3.965,-17.751,-1,
0,-0.28245,3.451629,8.842107,0,0,0,0.191763,-0.079901,-0.079901,11.0715,3.355,-16.531,-1,
0,0.2633,3.489927,9.474028,0,0,0,0.308951,-0.21307,-0.066584,13.4505,3.355,-18.361,-1,
0,0.397344,3.662269,8.928278,0,0,0,-0.058594,-0.101208,-0.079901,12.8405,5.1545,-17.141,-1,
0,-8.755936,-4.342063,4.504831,0,0,0,0.231713,-0.335585,0.26101,17.5985,18.361,3.416,-1,
0,-7.310177,-2.599493,5.548458,0,0,0,0.322268,-0.45011,0.292971,18.788,18.361,5.2155,-1,
0,-7.099536,-2.139914,6.065484,0,0,0,0.388852,-0.65519,0.378199,19.3675,16.5615,3.416,-1,
0,-6.649532,-2.197362,6.256975,0,0,0,0.087891,-0.519358,0.135832,18.788,16.5615,3.416,-1,
0,-7.166558,-2.273958,6.065484,0,0,0,0.050604,0.372872,-0.066584,17.5985,19.5505,2.196,-1,
0,-8.056993,-2.206936,6.14208,0,0,0,0.042614,0.085228,0.050604,18.788,17.751,2.196,-1,
0,-7.185708,-2.283533,5.864419,0,0,0,-0.117188,-0.063921,-0.119852,18.788,18.361,2.806,-1,
0,-7.185708,-2.465449,5.644203,0,0,0,0.034624,-0.069248,0.087891,18.788,17.1715,2.806,-1,
0,-7.741032,-2.101616,6.630383,0,0,0,0.282317,-0.093218,0.175783,18.788,20.1605,1.586,-1,
0,-7.109111,-1.871827,6.601659,0,0,0,0.063921,-0.19709,-0.010653,18.788,17.1715,2.806,-1,
0,-7.080388,-2.388853,5.452712,0,0,0,-0.343575,-0.125179,-0.082565,18.788,17.751,2.806,-1,
0,-7.032515,-2.350555,5.845269,0,0,0,0.074574,0.151812,-0.037287,18.788,18.361,4.6055,-1,
